aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe,aluminium_high,ammonia_high,arsenic_high,barium_high,cadmium_high,chloramine_high,chromium_high,copper_high,bacteria_high,viruses_high,lead_high,nitrates_high,nitrites_high,mercury_high,perchlorate_high,radium_high,selenium_high,silver_high,uranium_high,danger_count,nitrate_nitrite_ratio,copper_lead_ratio,bacteria_viruses,arsenic_mercury
0.09,24.69,0.03,0.83,0.07,0.37,0.08,0.15,1.19,0.09,0.005,0.032,15.36,1.24,0.005,0.1,5.0,0.09,0.09,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,12.387096774193548,4.6875,0.00045,0.00015
0.07,2.08,0.01,2.37,0.07,0.27,0.04,1.69,1.37,0.93,0.93,0.161,2.65,1.9,0.009,8.82,0.75,0.04,0.0,0.01,0.0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,1.3947368421052633,10.496894409937887,0.8649000000000001,8.999999999999999e-05
0.05,27.98,0.01,0.89,0.08,0.28,0.1,0.8,0.91,0.15,0.008,0.05,9.65,1.42,0.005,0.82,6.86,0.09,0.0,0.01,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,7,6.795774647887325,16.0,0.0012,5e-05
0.01,24.83,0.08,0.47,0.06,0.01,0.01,1.07,1.04,0.76,0.76,0.043,2.65,1.87,0.002,0.46,0.04,0.08,0.09,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6,1.4171122994652405,24.883720930232563,0.5776,0.00016
0.07,0.3,0.03,1.84,0.04,0.36,0.1,0.53,1.05,0.38,0.003,0.076,11.5,1.32,0.01,0.45,1.45,0.07,0.1,0.05,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,8.712121212121211,6.973684210526316,0.00114,0.0003
0.02,9.14,0.09,0.75,0.04,0.43,0.06,0.37,0.95,0.33,0.006,0.072,2.98,1.95,0.002,2.55,0.28,0.02,0.01,0.02,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6,1.5282051282051283,5.138888888888889,0.00198,0.00017999999999999998
0.08,20.64,0.07,0.48,0.06,0.09,0.06,0.83,1.09,0.34,0.005,0.084,5.88,1.46,0.001,0.32,1.37,0.06,0.04,0.01,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6,4.027397260273973,9.88095238095238,0.0017000000000000001,7.000000000000001e-05
0.04,8.88,0.01,0.44,0.06,0.07,0.01,0.16,0.39,0.41,0.006,0.037,17.2,1.21,0.005,3.91,0.53,0.02,0.08,0.06,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,7,14.214876033057852,4.324324324324325,0.00246,5e-05
0.08,13.22,0.09,1.1,0.01,0.09,0.03,0.88,0.28,0.15,0.005,0.097,7.35,1.34,0.004,1.67,0.49,0.03,0.07,0.08,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,5.485074626865671,9.072164948453608,0.00075,0.00035999999999999997
0.09,24.03,0.09,2.35,0.01,0.04,0.0,0.04,0.2,0.44,0.007,0.035,5.63,1.83,0.005,0.14,0.19,0.09,0.06,0.01,0.0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,8,3.076502732240437,1.1428571428571428,0.0030800000000000003,0.00045
0.01,3.48,0.09,0.23,0.01,0.42,0.03,0.29,0.57,0.64,0.64,0.154,16.29,1.96,0.002,0.09,0.73,0.04,0.03,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,8.311224489795919,1.883116883116883,0.4096,0.00017999999999999998
0.06,27.5,0.09,0.85,0.01,0.24,0.09,1.04,1.36,0.72,0.72,0.161,12.25,1.27,0.008,1.34,3.3,0.06,0.09,0.04,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,9.645669291338583,6.459627329192546,0.5184,0.0007199999999999999
0.05,16.48,0.01,0.03,0.01,0.34,0.09,0.58,0.54,0.2,0.005,0.147,8.51,1.67,0.0,4.86,2.93,0.0,0.06,0.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5,5.095808383233533,3.945578231292517,0.001,0.0
0.1,2.01,0.04,0.9,0.03,0.09,0.06,0.81,0.54,0.11,0.005,0.019,15.41,1.8,0.007,0.25,0.22,0.09,0.07,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,8.561111111111112,42.631578947368425,0.00055,0.00028000000000000003
0.02,19.16,0.02,1.18,0.02,0.46,0.06,0.78,0.06,0.54,0.54,0.081,2.72,1.54,0.007,6.57,0.16,0.05,0.01,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,1.7662337662337664,9.62962962962963,0.2916,0.00014000000000000001
0.01,20.44,0.09,0.92,0.03,0.44,0.04,0.11,1.22,0.52,0.52,0.176,3.77,1.84,0.006,0.21,0.57,0.01,0.09,0.08,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,2.0489130434782608,0.625,0.27040000000000003,0.00054
0.02,0.12,0.05,0.79,0.01,0.04,0.06,1.8,0.72,0.57,0.57,0.088,9.41,1.39,0.009,2.29,1.18,0.03,0.01,0.02,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,6.769784172661871,20.454545454545457,0.32489999999999997,0.00045
0.03,17.23,0.04,1.35,0.08,0.33,0.05,0.87,0.3,0.76,0.76,0.022,6.92,1.75,0.009,8.93,3.53,0.09,0.01,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,3.954285714285714,39.54545454545455,0.5776,0.00035999999999999997
0.09,7.52,0.07,0.48,0.06,0.17,0.04,0.42,0.07,0.32,0.0,0.015,14.66,1.46,0.004,2.37,4.31,0.03,0.05,0.04,0.0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,6,10.04109589041096,28.0,0.0,0.00028000000000000003
0.02,1.41,0.06,0.93,0.08,0.1,0.08,1.83,0.04,0.84,0.84,0.11,11.04,1.36,0.002,0.87,1.76,0.09,0.01,0.06,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,8,8.117647058823529,16.636363636363637,0.7055999999999999,0.00012
0.08,16.99,0.09,1.78,0.04,0.17,0.04,0.07,0.76,0.49,0.003,0.109,17.16,1.0,0.01,2.04,1.58,0.09,0.05,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,7,17.16,0.6422018348623854,0.00147,0.0009
0.01,22.06,0.06,0.23,0.02,0.09,0.0,1.65,0.61,0.78,0.78,0.146,16.5,1.4,0.003,0.19,1.78,0.05,0.06,0.06,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,11.785714285714286,11.301369863013699,0.6084,0.00017999999999999998
0.0,4.89,0.04,0.77,0.05,0.59,0.01,0.2,0.86,0.1,0.005,0.191,18.68,1.68,0.007,0.43,0.19,0.0,0.03,0.02,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,11.119047619047619,1.0471204188481675,0.0005,0.00028000000000000003
0.08,26.23,0.01,0.43,0.01,0.02,0.07,0.94,1.13,0.81,0.81,0.017,1.55,1.81,0.008,4.56,1.24,0.03,0.09,0.05,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,6,0.856353591160221,55.29411764705882,0.6561000000000001,8e-05
0.01,1.37,0.04,0.87,0.0,0.28,0.09,1.77,0.78,0.22,0.005,0.053,0.48,1.65,0.006,1.63,1.46,0.01,0.09,0.05,0.0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,7,0.2909090909090909,33.39622641509434,0.0011,0.00024
0.05,19.99,0.09,0.44,0.04,0.06,0.06,1.93,0.02,0.49,0.007,0.194,11.49,1.05,0.008,9.88,0.1,0.06,0.09,0.02,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,10.942857142857143,9.948453608247423,0.00343,0.0007199999999999999
0.06,1.81,0.01,0.38,0.09,0.0,0.03,0.03,0.73,0.9,0.9,0.024,9.49,1.71,0.007,0.05,6.69,0.03,0.03,0.08,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,7,5.549707602339182,1.25,0.81,7.000000000000001e-05
0.07,3.83,0.07,0.19,0.04,0.08,0.02,0.5,1.31,0.13,0.009,0.068,13.52,1.35,0.0,0.33,0.4,0.08,0.06,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7,10.014814814814814,7.352941176470588,0.00117,0.0
0.0,8.02,0.0,0.78,0.09,0.02,0.05,1.56,1.47,0.97,0.97,0.166,12.39,1.29,0.005,5.36,0.92,0.05,0.07,0.01,0.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,8,9.604651162790697,9.397590361445783,0.9409,0.0
0.07,21.55,0.07,1.12,0.09,0.05,0.08,1.26,0.04,0.46,0.007,0.046,11.37,1.44,0.007,3.3,0.12,0.1,0.01,0.07,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,7.895833333333333,27.391304347826086,0.00322,0.0004900000000000001
0.01,8.46,0.05,0.25,0.1,0.05,0.08,1.33,0.71,0.66,0.66,0.014,7.64,1.55,0.006,7.78,5.49,0.01,0.04,0.02,0.0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,8,4.929032258064516,95.0,0.43560000000000004,0.00030000000000000003
0.09,9.94,0.04,0.15,0.03,0.26,0.07,0.73,1.06,0.69,0.69,0.011,8.32,1.47,0.007,0.47,0.35,0.02,0.05,0.08,0.0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,6,5.659863945578231,66.36363636363636,0.4760999999999999,0.00028000000000000003
0.07,10.54,0.06,0.72,0.08,0.12,0.04,0.88,1.13,0.5,0.5,0.03,8.25,1.8,0.006,4.8,1.72,0.09,0.04,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,4.583333333333333,29.333333333333336,0.25,0.00035999999999999997
0.08,24.0,0.07,0.28,0.09,0.01,0.06,1.43,0.63,0.59,0.59,0.146,2.27,1.24,0.008,3.55,0.04,0.07,0.05,0.07,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,1.8306451612903225,9.794520547945206,0.34809999999999997,0.0005600000000000001
0.05,24.52,0.09,1.83,0.1,0.21,0.04,0.99,0.36,0.34,0.007,0.114,7.65,1.3,0.001,0.68,5.42,0.02,0.09,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,7,5.884615384615385,8.68421052631579,0.00238,8.999999999999999e-05
0.08,14.36,0.05,1.31,0.05,0.08,0.04,0.26,1.41,0.34,0.004,0.05,7.85,1.16,0.003,0.33,0.11,0.03,0.06,0.04,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,6.767241379310345,5.2,0.00136,0.00015000000000000001
0.01,6.37,0.05,0.36,0.08,0.02,0.05,1.58,0.43,0.98,0.98,0.187,8.88,1.77,0.001,4.45,0.07,0.06,0.05,0.07,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7,5.016949152542373,8.449197860962567,0.9603999999999999,5e-05
0.05,21.69,0.07,0.83,0.08,0.04,0.09,1.65,0.03,0.17,0.001,0.067,5.56,1.64,0.001,0.15,1.27,0.03,0.03,0.0,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7,3.3902439024390243,24.626865671641788,0.00017,7.000000000000001e-05
0.09,9.66,0.01,0.38,0.05,0.08,0.03,1.52,1.02,0.39,0.002,0.071,17.71,1.71,0.003,4.55,1.0,0.04,0.08,0.02,0.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,8,10.356725146198832,21.408450704225356,0.0007800000000000001,3e-05
0.09,27.01,0.08,0.64,0.09,0.05,0.01,0.69,1.39,0.89,0.89,0.005,8.17,1.46,0.005,0.42,0.37,0.08,0.09,0.0,0.0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,6,5.595890410958904,138.0,0.7921,0.0004
0.01,17.91,0.09,0.36,0.07,0.17,0.03,0.55,1.01,0.68,0.68,0.198,11.97,1.02,0.007,0.1,0.57,0.03,0.04,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,11.73529411764706,2.7777777777777777,0.4624000000000001,0.00063
0.03,5.21,0.09,2.39,0.05,0.13,0.05,0.29,1.14,0.77,0.77,0.174,9.12,1.1,0.006,3.5,0.34,0.04,0.04,0.09,0.0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,8,8.29090909090909,1.6666666666666667,0.5929,0.00054
0.07,18.2,0.09,0.63,0.04,0.01,0.02,0.56,1.49,0.58,0.58,0.05,11.82,1.06,0.003,3.98,0.0,0.08,0.0,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,11.150943396226415,11.200000000000001,0.3364,0.00027
0.05,20.04,0.05,1.27,0.08,0.35,0.05,1.62,0.98,0.07,0.008,0.107,4.09,1.67,0.007,10.62,0.71,0.09,0.08,0.02,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,2.4491017964071857,15.140186915887853,0.0005600000000000001,0.00035000000000000005
0.09,26.4,0.03,0.92,0.09,0.57,0.0,0.36,0.03,0.23,0.004,0.055,5.22,1.96,0.0,11.32,0.25,0.09,0.01,0.05,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6,2.6632653061224487,6.545454545454545,0.00092,0.0
0.08,23.62,0.06,1.16,0.02,0.4,0.06,1.53,0.33,0.8,0.8,0.164,6.92,1.53,0.006,0.35,0.88,0.05,0.01,0.06,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,4.522875816993464,9.329268292682926,0.6400000000000001,0.00035999999999999997
0.01,0.05,0.08,0.02,0.04,0.09,0.05,0.69,1.35,0.04,0.0,0.139,1.1,1.64,0.006,2.86,1.0,0.04,0.04,0.07,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,6,0.6707317073170732,4.964028776978417,0.0,0.00048
0.06,0.01,0.06,0.86,0.09,0.02,0.05,1.05,0.28,0.7,0.7,0.096,18.41,1.42,0.007,5.51,3.9,0.03,0.04,0.08,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,12.964788732394368,10.9375,0.48999999999999994,0.00042
0.1,3.59,0.03,0.24,0.05,0.26,0.04,0.81,1.43,0.72,0.72,0.037,4.41,1.26,0.003,0.43,0.01,0.09,0.08,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,3.5,21.891891891891895,0.5184,8.999999999999999e-05
0.1,9.43,0.06,0.66,0.04,0.07,0.07,0.9,1.24,0.6,0.6,0.061,0.37,1.16,0.007,3.72,0.05,0.06,0.0,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,0.31896551724137934,14.754098360655739,0.36,0.00042
0.06,19.63,0.03,0.99,0.07,0.43,0.06,1.26,1.27,0.23,0.008,0.176,14.58,1.1,0.0,6.27,5.23,0.07,0.06,0.04,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,8,13.254545454545454,7.159090909090909,0.00184,0.0
0.09,11.68,0.07,0.1,0.09,0.28,0.07,1.73,0.8,0.93,0.93,0.174,16.88,1.45,0.006,3.55,2.72,0.05,0.01,0.07,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,11.641379310344828,9.942528735632184,0.8649000000000001,0.00042000000000000007
0.02,16.77,0.03,2.21,0.09,0.04,0.09,1.72,0.73,0.81,0.81,0.155,10.32,1.86,0.001,0.04,0.13,0.07,0.01,0.09,0.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,9,5.548387096774193,11.096774193548386,0.6561000000000001,3e-05
0.04,26.48,0.07,0.82,0.07,0.39,0.05,1.92,1.44,0.13,0.002,0.154,2.17,1.87,0.007,3.63,0.55,0.01,0.03,0.05,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,1.160427807486631,12.467532467532466,0.00026000000000000003,0.0004900000000000001
0.03,24.41,0.01,0.44,0.09,0.02,0.02,1.92,1.42,0.67,0.67,0.194,0.62,1.34,0.004,1.08,0.21,0.01,0.05,0.09,0.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,7,0.46268656716417905,9.896907216494844,0.4489000000000001,4e-05
0.03,11.99,0.0,1.87,0.08,0.04,0.05,0.38,0.27,0.08,0.006,0.131,12.32,1.77,0.001,2.11,5.3,0.02,0.05,0.05,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,7,6.96045197740113,2.900763358778626,0.00048,0.0
0.05,0.45,0.05,1.81,0.05,0.01,0.02,1.31,0.63,0.44,0.003,0.139,15.88,1.83,0.002,6.57,0.56,0.1,0.07,0.08,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,8,8.6775956284153,9.424460431654676,0.00132,0.0001
0.06,5.67,0.04,0.14,0.02,0.22,0.07,0.04,1.37,0.84,0.84,0.032,4.38,1.48,0.007,0.2,0.97,0.07,0.02,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,2.959459459459459,1.25,0.7055999999999999,0.00028000000000000003
0.03,26.47,0.0,0.03,0.09,0.1,0.01,1.76,1.44,0.95,0.95,0.162,4.69,1.66,0.009,2.63,1.53,0.05,0.08,0.05,0.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,7,2.8253012048192776,10.864197530864198,0.9025,0.0
0.03,7.29,0.05,1.38,0.07,0.04,0.06,1.97,0.08,0.69,0.69,0.184,7.92,1.74,0.003,2.08,1.23,0.01,0.04,0.07,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,4.551724137931035,10.706521739130435,0.4760999999999999,0.00015000000000000001
0.05,0.56,0.05,0.56,0.09,0.09,0.1,0.85,1.35,0.05,0.008,0.059,6.74,1.4,0.003,3.07,0.42,0.03,0.0,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,4.814285714285715,14.40677966101695,0.0004,0.00015000000000000001
0.08,6.07,0.01,1.53,0.08,0.61,0.07,0.3,1.02,0.88,0.88,0.032,10.94,1.64,0.004,2.47,0.09,0.07,0.1,0.02,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,7,6.670731707317073,9.375,0.7744,4e-05
0.06,21.95,0.09,0.77,0.02,0.05,0.03,0.16,0.12,0.63,0.63,0.026,4.85,1.85,0.007,2.42,1.35,0.07,0.04,0.0,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,2.6216216216216215,6.153846153846154,0.39690000000000003,0.00063
0.01,9.36,0.05,0.63,0.09,0.02,0.04,1.17,0.9,0.95,0.95,0.014,17.66,1.04,0.007,0.34,0.5,0.1,0.08,0.04,0.0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,7,16.98076923076923,83.57142857142857,0.9025,0.00035000000000000005
0.05,10.54,0.08,0.13,0.06,0.19,0.08,0.54,0.72,0.28,0.001,0.028,18.72,1.56,0.006,3.51,0.19,0.01,0.02,0.09,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,11.999999999999998,19.28571428571429,0.00028000000000000003,0.00048
0.08,13.48,0.07,1.23,0.06,0.07,0.09,1.45,0.04,0.13,0.007,0.074,16.31,1.54,0.008,1.34,1.56,0.09,0.06,0.0,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,10.59090909090909,19.594594594594597,0.00091,0.0005600000000000001
0.09,10.87,0.05,2.88,0.07,0.08,0.09,0.41,0.24,0.61,0.61,0.127,15.88,1.77,0.006,4.78,0.86,0.07,0.06,0.03,0.0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,9,8.971751412429379,3.228346456692913,0.3721,0.00030000000000000003
0.01,1.76,0.09,0.07,0.05,0.1,0.01,1.0,1.33,0.49,0.001,0.031,12.3,1.87,0.009,0.95,1.66,0.09,0.1,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,6.577540106951871,32.25806451612903,0.00049,0.00081
0.03,2.3,0.01,0.39,0.04,0.03,0.04,0.46,1.31,0.64,0.64,0.093,13.37,1.16,0.004,3.53,0.74,0.07,0.03,0.03,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,7,11.525862068965518,4.946236559139785,0.4096,4e-05
0.04,3.29,0.0,2.73,0.01,0.09,0.06,1.18,1.41,0.63,0.63,0.128,8.99,1.43,0.01,5.71,0.64,0.02,0.04,0.06,0.0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,6.2867132867132876,9.21875,0.39690000000000003,0.0
0.05,24.34,0.07,0.27,0.04,0.06,0.01,1.27,1.25,0.75,0.75,0.076,7.49,1.32,0.008,4.92,0.83,0.01,0.02,0.08,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,5.674242424242424,16.710526315789473,0.5625,0.0005600000000000001
0.07,14.41,0.02,0.31,0.04,0.37,0.09,0.0,0.38,0.04,0.007,0.166,0.34,1.35,0.01,0.61,1.01,0.09,0.07,0.01,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,0.2518518518518518,0.0,0.00028000000000000003,0.0002
0.03,2.52,0.09,0.86,0.02,0.55,0.01,0.1,0.46,0.22,0.001,0.165,5.52,1.89,0.002,12.78,0.45,0.05,0.05,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6,2.9206349206349205,0.6060606060606061,0.00022,0.00017999999999999998
0.01,14.05,0.06,0.94,0.03,0.07,0.09,1.23,1.01,0.6,0.6,0.04,11.89,1.73,0.007,9.75,3.62,0.02,0.04,0.01,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,6.872832369942197,30.75,0.36,0.00042
0.04,10.12,0.07,1.43,0.02,0.23,0.05,0.82,0.57,0.82,0.82,0.023,2.96,1.55,0.007,0.19,0.86,0.03,0.02,0.06,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,7,1.9096774193548387,35.65217391304348,0.6723999999999999,0.0004900000000000001
0.1,15.37,0.09,1.41,0.0,0.02,0.01,0.67,0.08,0.61,0.61,0.123,3.28,1.72,0.0,0.5,0.09,0.03,0.04,0.01,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5,1.9069767441860463,5.4471544715447155,0.3721,0.0
0.07,20.32,0.03,1.3,0.07,0.01,0.08,1.56,0.63,0.45,0.006,0.142,6.29,1.62,0.007,4.82,0.58,0.06,0.09,0.01,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,3.882716049382716,10.985915492957748,0.0027,0.00021
0.03,3.36,0.08,1.58,0.07,0.07,0.06,1.15,1.03,0.4,0.001,0.145,5.04,1.14,0.002,1.86,0.13,0.05,0.08,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6,4.421052631578948,7.931034482758621,0.0004,0.00016
0.08,9.87,0.04,0.55,0.04,0.01,0.07,1.76,0.65,0.92,0.92,0.105,2.84,1.11,0.008,8.26,0.4,0.09,0.06,0.07,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,2.558558558558558,16.761904761904763,0.8464,0.00032
0.07,22.23,0.06,0.55,0.02,0.24,0.08,1.76,0.69,0.22,0.002,0.054,10.51,1.19,0.007,0.17,4.4,0.09,0.09,0.04,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,8.831932773109244,32.592592592592595,0.00044,0.00042
0.09,10.98,0.06,0.22,0.0,0.36,0.02,1.69,0.39,0.05,0.004,0.125,2.31,1.22,0.003,0.56,0.14,0.05,0.07,0.02,0.0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,7,1.8934426229508197,13.52,0.0002,0.00017999999999999998
0.09,24.14,0.05,2.2,0.02,0.18,0.05,0.13,0.84,0.65,0.65,0.168,18.82,1.0,0.0,12.14,0.16,0.05,0.04,0.0,0.0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7,18.82,0.7738095238095238,0.42250000000000004,0.0
0.03,14.09,0.01,0.96,0.06,0.17,0.04,0.63,0.7,0.08,0.001,0.144,8.95,1.2,0.005,7.23,4.47,0.06,0.06,0.02,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,6,7.458333333333333,4.375,8e-05,5e-05
0.08,24.62,0.0,0.21,0.02,0.42,0.01,1.56,1.02,0.04,0.001,0.075,1.79,1.77,0.0,7.12,0.61,0.03,0.02,0.06,0.0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,6,1.0112994350282487,20.8,4e-05,0.0
0.08,28.68,0.06,0.04,0.08,0.09,0.02,1.8,0.55,0.26,0.006,0.097,14.75,1.63,0.004,0.49,0.65,0.08,0.04,0.07,0.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,9,9.049079754601227,18.556701030927837,0.0015600000000000002,0.00024
0.01,0.29,0.07,0.89,0.03,0.05,0.0,0.24,0.05,0.35,0.002,0.102,15.03,1.57,0.007,4.8,2.35,0.03,0.06,0.03,0.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8,9.57324840764331,2.3529411764705883,0.0007,0.0004900000000000001
0.05,10.72,0.0,1.87,0.07,0.12,0.05,1.21,0.75,0.38,0.007,0.008,14.25,1.23,0.004,3.1,0.64,0.02,0.05,0.09,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,6,11.585365853658537,151.25,0.00266,0.0
0.06,28.3,0.09,0.79,0.09,0.42,0.09,1.33,1.29,0.43,0.006,0.108,9.01,1.84,0.004,2.24,1.76,0.07,0.07,0.01,0.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,8,4.896739130434782,12.314814814814815,0.00258,0.00035999999999999997
0.07,17.69,0.1,0.23,0.05,0.02,0.03,0.93,0.94,0.92,0.92,0.011,0.42,1.77,0.004,2.39,0.15,0.0,0.04,0.07,0.0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,6,0.23728813559322032,84.54545454545456,0.8464,0.0004
